ticker,peak_cycle_date,bot_cycle_date,peak_pattern,bot_pattern,peak_date,bot_date,peak_hit,bot_hit,all_peak_count,all_bot_count,last_date,peak_difference,bot_difference,ATR_2,current_price,signal
BSCT,2020-04-17,2020-06-24,[42],[21],['2020-06-17'],['2020-07-28'],"[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]",17,20,2020-08-12,79,32,0.002016121001427182,21.63999938964844,T
BSJK,2020-02-20,2020-06-11,"[9, 28, 35, 49, 66, 74]",[35],"['2020-03-04', '2020-03-31', '2020-04-09', '2020-04-30', '2020-05-26', '2020-06-05']",['2020-07-31'],"[1.6166666666666667, 0.5, 0.3333333333333333, 0.16666666666666666, 0.5, 0.0, 0.0, 0.0]","[2.9, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",21,21,2020-08-12,121,43,0.00111458258715995,23.38999938964844,T
BSJL,2020-07-23,2020-06-29,[7],[7],['2020-08-03'],['2020-07-09'],"[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",28,30,2020-08-12,14,31,0.003374538010339217,23.07999992370605,F
BSJM,2020-05-12,2020-06-11,"[21, 38]","[12, 20]","['2020-06-11', '2020-07-07']","['2020-06-29', '2020-07-10']","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[1.65, 1.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.0]",30,31,2020-08-12,64,43,0.004115338076663804,22.96999931335449,F
BSJN,2020-06-05,2020-06-29,"[7, 21, 44]",[7],"['2020-06-16', '2020-07-07', '2020-08-07']",['2020-07-09'],"[1.8666666666666667, 0.6666666666666666, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",32,31,2020-08-12,47,31,0.0038655413872398267,24.82999992370605,F
BSJO,2020-06-05,2020-06-29,[7],[7],['2020-06-16'],['2020-07-09'],"[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",33,33,2020-08-12,47,31,0.003886003822250132,24.309999465942386,F
BSJP,2020-06-05,2020-06-29,"[7, 21]",[7],"['2020-06-16', '2020-07-07']",['2020-07-09'],"[2.8, 1.0, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",35,32,2020-08-12,47,31,0.004540001268230482,23.71999931335449,F
BSJR,2020-04-17,2020-06-11,"[9, 15, 34, 41, 63]",[12],"['2020-04-30', '2020-05-08', '2020-06-05', '2020-06-16', '2020-07-21']",['2020-06-29'],"[1.52, 0.8, 0.6, 0.2, 0.2, 0.0, 0.0, 0.2]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",21,19,2020-08-12,79,41,0.006972078999856447,24.69499969482422,F
BSML,2020-05-04,2020-07-02,"[26, 30, 39, 56, 60]","[7, 13, 21]","['2020-06-10', '2020-06-16', '2020-06-29', '2020-07-23', '2020-07-29']","['2020-07-14', '2020-07-22', '2020-08-03']","[1.82, 0.8, 0.6, 0.4, 0.2, 0.2, 0.2, 0.0]","[2.0999999999999996, 1.0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333]",14,20,2020-08-12,70,28,0.002679157183024777,25.375,F
BSMM,2020-03-26,2020-05-08,"[10, 15, 21, 39, 45, 55, 60, 80, 86]","[21, 50, 60]","['2020-04-09', '2020-04-17', '2020-04-27', '2020-05-21', '2020-06-01', '2020-06-15', '2020-06-22', '2020-07-21', '2020-07-29']","['2020-06-09', '2020-07-21', '2020-08-04']","[1.5555555555555558, 0.0, 0.5555555555555556, 0.6666666666666666, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]","[2.466666666666667, 1.0, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]",16,18,2020-08-12,96,66,0.0017707019964515265,25.45000076293945,T
BSMO,2020-05-29,2020-02-28,"[27, 36]","[16, 24, 45, 82, 89, 95, 105]","['2020-07-10', '2020-07-23']","['2020-03-23', '2020-04-02', '2020-05-04', '2020-06-25', '2020-07-09', '2020-07-17', '2020-07-31']","[1.9, 1.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0]","[1.5142857142857142, 0.5714285714285714, 0.42857142857142855, 0.42857142857142855, 0.14285714285714285, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285]",11,14,2020-08-12,50,113,0.001486279361657301,25.71999931335449,T
BSMP,2020-06-10,2020-02-28,[12],"[16, 23, 36, 42, 62, 69, 80, 84, 88, 98]",['2020-06-26'],"['2020-03-23', '2020-04-01', '2020-04-21', '2020-04-29', '2020-05-28', '2020-06-08', '2020-06-23', '2020-06-29', '2020-07-06', '2020-07-20']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.46, 0.1, 0.4, 0.1, 0.3, 0.3, 0.2, 0.0]",14,16,2020-08-12,44,115,0.0019020380210042363,25.959999084472656,T
BSMR,2020-04-09,2019-11-13,"[4, 45, 54, 63]","[9, 16, 29, 75, 88, 108]","['2020-04-16', '2020-06-15', '2020-06-26', '2020-07-14']","['2019-11-26', '2019-12-06', '2019-12-26', '2020-03-04', '2020-03-23', '2020-04-21']","[1.7249999999999999, 0.75, 0.75, 0.25, 0.25, 0.0, 0.0, 0.0]","[1.1166666666666667, 0.6666666666666666, 0.5, 0.16666666666666666, 0.0, 0.3333333333333333, 0.16666666666666666, 0.0]",12,8,2020-08-12,84,185,0.0034836752945561038,25.68000030517578,F
BSMS,2020-03-03,2020-02-06,"[19, 31, 63, 72, 79, 94, 105]","[31, 83, 120]","['2020-03-30', '2020-04-16', '2020-06-02', '2020-06-15', '2020-06-24', '2020-07-20', '2020-08-04']","['2020-03-23', '2020-06-05', '2020-07-31']","[1.457142857142857, 0.42857142857142855, 0.42857142857142855, 0.14285714285714285, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.0]","[1.2, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0]",15,6,2020-08-12,111,128,0.0038956751286553437,26.15500068664551,F
BSMT,2020-03-30,2019-12-02,"[7, 12, 25, 30, 42, 46, 75]","[45, 76, 168]","['2020-04-08', '2020-04-16', '2020-05-05', '2020-05-12', '2020-05-29', '2020-06-04', '2020-07-16']","['2020-02-06', '2020-03-23', '2020-08-03']","[1.8714285714285712, 0.8571428571428571, 0.5714285714285714, 0.42857142857142855, 0.2857142857142857, 0.0, 0.14285714285714285, 0.0]","[2.2666666666666666, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",19,5,2020-08-12,94,175,0.0038354764799043094,26.1299991607666,F
BSRR,2020-05-27,2020-06-02,"[7, 14, 24, 34, 40]","[7, 17, 26, 33, 42]","['2020-06-05', '2020-06-16', '2020-06-30', '2020-07-15', '2020-07-23']","['2020-06-11', '2020-06-25', '2020-07-09', '2020-07-20', '2020-07-31']","[1.8, 1.0, 0.2, 0.2, 0.4, 0.4, 0.2, 0.2]","[1.48, 1.0, 0.4, 0.0, 0.4, 0.0, 0.0, 0.0]",43,37,2020-08-12,54,50,0.020877012764379515,20.100000381469727,F
BTEC,2019-06-10,2019-08-05,"[8, 15, 27, 36, 42, 51, 124, 132, 153, 175, 185, 204, 217, 222, 233, 237, 242, 248, 252, 262, 280, 293]","[7, 16, 25, 41, 46, 84, 90, 106, 111, 120, 143, 156, 166, 187, 196, 204, 210, 216, 227, 237, 245, 250]","['2019-06-20', '2019-07-01', '2019-07-18', '2019-07-31', '2019-08-08', '2019-08-21', '2019-12-04', '2019-12-16', '2020-01-16', '2020-02-19', '2020-03-04', '2020-03-31', '2020-04-20', '2020-04-27', '2020-05-12', '2020-05-18', '2020-05-26', '2020-06-03', '2020-06-09', '2020-06-23', '2020-07-20', '2020-08-06']","['2019-08-14', '2019-08-27', '2019-09-10', '2019-10-02', '2019-10-09', '2019-12-03', '2019-12-11', '2020-01-06', '2020-01-13', '2020-01-27', '2020-02-28', '2020-03-18', '2020-04-01', '2020-05-01', '2020-05-14', '2020-05-27', '2020-06-04', '2020-06-12', '2020-06-29', '2020-07-14', '2020-07-24', '2020-07-31']","[1.4545454545454546, 0.13636363636363635, 0.5, 0.18181818181818182, 0.22727272727272727, 0.13636363636363635, 0.18181818181818182, 0.045454545454545456]","[1.4500000000000002, 0.22727272727272727, 0.4090909090909091, 0.2727272727272727, 0.22727272727272727, 0.13636363636363635, 0.22727272727272727, 0.0]",32,38,2020-08-12,297,258,0.043254449462890594,44.40800094604492,F
CAKE,2020-04-20,2020-04-02,"[7, 14, 27, 34, 40, 51, 60, 70]","[9, 15, 21, 29, 41, 48, 59, 70, 74, 84]","['2020-04-29', '2020-05-08', '2020-05-28', '2020-06-08', '2020-06-16', '2020-07-01', '2020-07-15', '2020-07-29']","['2020-04-16', '2020-04-24', '2020-05-04', '2020-05-14', '2020-06-02', '2020-06-11', '2020-06-26', '2020-07-14', '2020-07-20', '2020-08-03']","[1.8625, 0.875, 0.375, 0.375, 0.375, 0.125, 0.125, 0.125]","[1.5899999999999999, 0.1, 0.5, 0.2, 0.3, 0.1, 0.2, 0.0]",41,41,2020-08-12,80,91,0.033740490512090465,27.15999984741211,F
CASH,2020-06-23,2019-06-25,"[6, 21]","[14, 19, 30, 34, 42, 48, 69, 86, 90, 102, 112, 120, 133, 143, 151, 171, 184, 196, 204, 209, 224, 234, 262, 278]","['2020-07-01', '2020-07-23']","['2019-07-16', '2019-07-23', '2019-08-07', '2019-08-13', '2019-08-23', '2019-09-03', '2019-10-02', '2019-10-25', '2019-10-31', '2019-11-18', '2019-12-03', '2019-12-13', '2020-01-03', '2020-01-17', '2020-01-30', '2020-02-28', '2020-03-18', '2020-04-03', '2020-04-16', '2020-04-23', '2020-05-14', '2020-05-29', '2020-07-09', '2020-07-31']","[2.4, 1.0, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0]","[1.3291666666666666, 0.16666666666666666, 0.4166666666666667, 0.125, 0.25, 0.20833333333333334, 0.125, 0.041666666666666664]",37,33,2020-08-12,35,286,0.0168876446634287,20.68000030517578,F
CDC,2019-09-19,2020-03-16,"[8, 12, 16, 27, 35, 42, 49, 55, 66, 72, 83, 96, 100, 130, 140, 153, 160, 166, 180, 186, 199, 212, 216]","[5, 14, 22, 36, 42, 63, 72, 80, 87, 96]","['2019-10-01', '2019-10-07', '2019-10-11', '2019-10-28', '2019-11-07', '2019-11-18', '2019-11-27', '2019-12-06', '2019-12-23', '2020-01-02', '2020-01-17', '2020-02-06', '2020-02-12', '2020-03-26', '2020-04-09', '2020-04-29', '2020-05-08', '2020-05-18', '2020-06-08', '2020-06-16', '2020-07-06', '2020-07-23', '2020-07-29']","['2020-03-23', '2020-04-03', '2020-04-16', '2020-05-06', '2020-05-14', '2020-06-15', '2020-06-26', '2020-07-09', '2020-07-20', '2020-07-31']","[1.4347826086956523, 0.17391304347826086, 0.43478260869565216, 0.30434782608695654, 0.17391304347826086, 0.2608695652173913, 0.21739130434782608, 0.043478260869565216]","[1.9000000000000001, 0.0, 0.6, 0.2, 0.3, 0.3, 0.3, 0.1]",40,36,2020-08-12,226,104,0.016562444581068782,49.13299942016602,F
CDL,2020-03-30,2020-04-01,"[8, 21, 28, 34, 48, 54, 67, 80]","[10, 24, 30, 36, 51, 60, 68, 75, 84]","['2020-04-09', '2020-04-29', '2020-05-08', '2020-05-18', '2020-06-08', '2020-06-16', '2020-07-06', '2020-07-23']","['2020-04-16', '2020-05-06', '2020-05-14', '2020-05-22', '2020-06-15', '2020-06-26', '2020-07-09', '2020-07-20', '2020-07-31']","[1.5374999999999999, 1.0, 0.375, 0.125, 0.25, 0.375, 0.125, 0.125]","[1.9444444444444446, 0.0, 0.7777777777777778, 0.4444444444444444, 0.1111111111111111, 0.1111111111111111, 0.4444444444444444, 0.0]",38,35,2020-08-12,94,92,0.018810290798080376,42.290000915527344,F
CEZ,2020-05-18,2020-04-01,"[14, 24, 33, 56]","[13, 21, 30, 36, 49, 60, 73]","['2020-06-08', '2020-06-22', '2020-07-06', '2020-08-06']","['2020-04-21', '2020-05-01', '2020-05-14', '2020-05-22', '2020-06-11', '2020-06-26', '2020-07-16']","[2.15, 0.75, 0.5, 0.0, 0.5, 0.5, 0.25, 0.0]","[1.957142857142857, 0.7142857142857143, 0.5714285714285714, 0.2857142857142857, 0.2857142857142857, 0.0, 0.2857142857142857, 0.14285714285714285]",30,35,2020-08-12,60,92,0.0096465094885841,23.732999801635746,F
CFA,2020-04-29,2020-05-14,"[7, 27, 33, 46, 59, 63]","[21, 30, 38, 54]","['2020-05-08', '2020-06-08', '2020-06-16', '2020-07-06', '2020-07-23', '2020-07-29']","['2020-06-15', '2020-06-26', '2020-07-09', '2020-07-31']","[1.4, 0.6666666666666666, 0.5, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0]","[1.775, 1.0, 0.75, 0.25, 0.25, 0.0, 0.0, 0.0]",38,32,2020-08-12,73,62,0.01933437278876717,55.10100173950195,F
CFO,2019-09-19,2020-05-14,"[8, 12, 16, 35, 43, 49, 55, 72, 85, 105, 114, 130, 140, 145, 153, 161, 180, 186, 199, 212]","[21, 30, 38, 54]","['2019-10-01', '2019-10-07', '2019-10-11', '2019-11-07', '2019-11-19', '2019-11-27', '2019-12-06', '2020-01-02', '2020-01-22', '2020-02-20', '2020-03-04', '2020-03-26', '2020-04-09', '2020-04-17', '2020-04-29', '2020-05-11', '2020-06-08', '2020-06-16', '2020-07-06', '2020-07-23']","['2020-06-15', '2020-06-26', '2020-07-09', '2020-07-31']","[1.4499999999999997, 0.15, 0.35, 0.4, 0.25, 0.15, 0.15, 0.05]","[1.775, 1.0, 0.75, 0.25, 0.25, 0.0, 0.0, 0.0]",36,33,2020-08-12,226,62,0.011044345116084913,55.13999938964844,F
CG,2019-04-30,2020-02-06,"[12, 36, 48, 64, 70, 80, 99, 105, 132, 147, 163, 170, 186, 198, 212, 229, 239, 252, 261, 271, 278, 285, 298, 310, 315]","[15, 28, 40, 45, 51, 60, 68, 78, 87, 98, 105, 109, 117]","['2019-05-16', '2019-06-20', '2019-07-09', '2019-07-31', '2019-08-08', '2019-08-22', '2019-09-19', '2019-09-27', '2019-11-05', '2019-11-26', '2019-12-19', '2019-12-31', '2020-01-24', '2020-02-11', '2020-03-03', '2020-03-26', '2020-04-09', '2020-04-29', '2020-05-12', '2020-05-27', '2020-06-05', '2020-06-16', '2020-07-06', '2020-07-22', '2020-07-29']","['2020-02-28', '2020-03-18', '2020-04-03', '2020-04-13', '2020-04-21', '2020-05-04', '2020-05-14', '2020-05-29', '2020-06-11', '2020-06-26', '2020-07-08', '2020-07-14', '2020-07-24']","[1.4720000000000002, 0.08, 0.52, 0.28, 0.2, 0.12, 0.2, 0.0]","[1.6153846153846152, 0.23076923076923078, 0.6153846153846154, 0.38461538461538464, 0.23076923076923078, 0.07692307692307693, 0.07692307692307693, 0.0]",32,39,2020-08-12,325,130,0.02249416174907368,27.290000915527344,F
CGBD,2020-03-26,2020-06-11,"[10, 15, 24, 29, 51, 56, 82]","[12, 22, 35]","['2020-04-09', '2020-04-17', '2020-04-30', '2020-05-07', '2020-06-09', '2020-06-16', '2020-07-23']","['2020-06-29', '2020-07-14', '2020-07-31']","[1.3714285714285712, 0.7142857142857143, 0.42857142857142855, 0.2857142857142857, 0.14285714285714285, 0.2857142857142857, 0.14285714285714285, 0.0]","[1.8333333333333333, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]",29,35,2020-08-12,96,43,0.008181984752622693,9.199999809265137,F
CHEF,2020-06-16,2020-05-07,"[11, 21, 30]","[5, 15, 24, 35, 44, 50, 60]","['2020-07-01', '2020-07-16', '2020-07-29']","['2020-05-14', '2020-05-29', '2020-06-11', '2020-06-26', '2020-07-10', '2020-07-20', '2020-08-03']","[1.9, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[1.8714285714285717, 0.8571428571428571, 0.42857142857142855, 0.7142857142857143, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857, 0.14285714285714285]",38,41,2020-08-12,40,67,0.02157105624135837,14.369999885559082,F
CHNA,2020-01-02,2020-05-01,"[12, 24, 43, 58, 80, 96, 105, 112, 132, 140, 149]","[15, 28, 52, 60]","['2020-01-21', '2020-02-06', '2020-03-05', '2020-03-26', '2020-04-28', '2020-05-20', '2020-06-03', '2020-06-12', '2020-07-13', '2020-07-23', '2020-08-05']","['2020-05-22', '2020-06-11', '2020-07-16', '2020-07-28']","[1.790909090909091, 0.18181818181818182, 0.45454545454545453, 0.2727272727272727, 0.2727272727272727, 0.36363636363636365, 0.36363636363636365, 0.0]","[1.85, 0.75, 0.5, 0.5, 0.25, 0.0, 0.25, 0.0]",37,38,2020-08-12,154,71,0.02621833644506305,31.625,F
CID,2020-06-16,2020-07-24,"[5, 13, 24, 30]",[5],"['2020-06-23', '2020-07-06', '2020-07-21', '2020-07-29']",['2020-07-31'],"[1.7249999999999999, 1.0, 0.5, 0.5, 0.0, 0.25, 0.25, 0.5]","[1.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",38,39,2020-08-12,40,13,0.01294143533269862,27.4950008392334,F
CIL,2020-06-16,2020-07-10,"[5, 13, 24, 30, 35]","[10, 14]","['2020-06-23', '2020-07-06', '2020-07-21', '2020-07-29', '2020-08-05']","['2020-07-24', '2020-07-30']","[1.96, 1.0, 0.4, 0.6, 0.2, 0.2, 0.2, 0.4]","[1.55, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0]",37,31,2020-08-12,40,23,0.015836115688693954,37.540000915527344,F
CIZ,2020-05-18,2020-03-16,"[14, 21, 25, 33, 45, 50, 55]","[12, 25, 33, 42, 61, 70, 80, 91, 96]","['2020-06-08', '2020-06-17', '2020-06-23', '2020-07-06', '2020-07-22', '2020-07-29', '2020-08-05']","['2020-04-01', '2020-04-21', '2020-05-01', '2020-05-14', '2020-06-11', '2020-06-24', '2020-07-09', '2020-07-24', '2020-07-31']","[1.7285714285714284, 0.8571428571428571, 0.42857142857142855, 0.5714285714285714, 0.2857142857142857, 0.0, 0.0, 0.14285714285714285]","[1.7222222222222219, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.2222222222222222, 0.2222222222222222, 0.0]",42,36,2020-08-12,60,104,0.008702610549194004,28.55400085449219,F
CLRG,2019-09-19,2020-06-11,"[7, 12, 18, 43, 49, 55, 61, 65, 83, 101, 105, 114, 130, 145, 153, 168, 180, 191, 200, 211]","[10, 21, 31, 35]","['2019-09-30', '2019-10-07', '2019-10-15', '2019-11-19', '2019-11-27', '2019-12-06', '2019-12-16', '2019-12-20', '2020-01-17', '2020-02-13', '2020-02-20', '2020-03-04', '2020-03-26', '2020-04-17', '2020-04-29', '2020-05-20', '2020-06-08', '2020-06-23', '2020-07-07', '2020-07-22']","['2020-06-25', '2020-07-13', '2020-07-27', '2020-07-31']","[1.2799999999999998, 0.05, 0.35, 0.35, 0.2, 0.1, 0.15, 0.05]","[1.85, 1.0, 0.25, 0.5, 0.5, 0.0, 0.0, 0.0]",37,31,2020-08-12,226,43,0.01013929920102896,24.96999931335449,F
CLUB,2020-03-20,2020-05-14,"[14, 27, 42, 47, 55, 88]","[14, 30, 41, 54]","['2020-04-09', '2020-04-29', '2020-05-20', '2020-05-28', '2020-06-09', '2020-07-27']","['2020-06-04', '2020-06-26', '2020-07-14', '2020-07-31']","[1.45, 0.6666666666666666, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.0, 0.16666666666666666]","[1.475, 1.0, 0.5, 0.25, 0.25, 0.0, 0.0, 0.0]",32,25,2020-08-12,100,62,0.002110641922491219,0.4600000083446503,T
CLXT,2020-06-10,2020-06-11,"[9, 24, 28, 33]","[21, 31, 36]","['2020-06-23', '2020-07-15', '2020-07-21', '2020-07-28']","['2020-07-13', '2020-07-27', '2020-08-03']","[1.9249999999999998, 1.0, 0.75, 0.0, 0.25, 0.25, 0.25, 0.0]","[1.9999999999999998, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]",43,38,2020-08-12,44,43,0.02004024098185786,7.65500020980835,F
CNCR,2020-02-19,2020-05-13,"[6, 10, 20, 28, 42, 48, 62, 67, 72, 78, 87, 98, 105, 115]","[9, 16, 21, 32, 42, 55]","['2020-02-27', '2020-03-04', '2020-03-18', '2020-03-30', '2020-04-20', '2020-04-28', '2020-05-18', '2020-05-26', '2020-06-02', '2020-06-10', '2020-06-23', '2020-07-09', '2020-07-20', '2020-08-03']","['2020-05-27', '2020-06-05', '2020-06-12', '2020-06-29', '2020-07-14', '2020-07-31']","[1.5714285714285714, 0.07142857142857142, 0.5, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.0]","[1.7333333333333332, 0.8333333333333334, 0.5, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.16666666666666666]",43,34,2020-08-12,122,63,0.01756829261013327,26.08699989318848,F
CNXN,2020-06-23,2020-05-14,"[8, 21]","[12, 21, 25, 41, 49]","['2020-07-06', '2020-07-23']","['2020-06-02', '2020-06-15', '2020-06-19', '2020-07-14', '2020-07-24']","[1.95, 1.0, 0.5, 0.0, 0.5, 0.5, 0.0, 0.0]","[1.78, 0.8, 0.4, 0.2, 0.4, 0.0, 0.2, 0.0]",42,38,2020-08-12,35,62,0.06731143030101229,47.75,F
COMT,2020-06-16,2020-07-14,"[5, 35]",[12],"['2020-06-23', '2020-08-05']",['2020-07-30'],"[2.15, 1.0, 0.0, 1.0, 0.5, 0.0, 0.0, 0.5]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",32,39,2020-08-12,40,21,0.006106229063571783,25.3700008392334,F
COOP,2020-03-26,2020-05-14,"[12, 18, 24, 30, 43, 49, 56, 81]","[21, 28, 37]","['2020-04-14', '2020-04-22', '2020-04-30', '2020-05-08', '2020-05-28', '2020-06-05', '2020-06-16', '2020-07-22']","['2020-06-15', '2020-06-24', '2020-07-08']","[1.8125, 0.75, 0.625, 0.125, 0.25, 0.25, 0.25, 0.0]","[1.8666666666666667, 0.6666666666666666, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0]",32,29,2020-08-12,96,62,0.024242919604692343,18.899999618530273,F
CSA,2019-11-07,2020-07-10,"[8, 14, 20, 26, 30, 36, 48, 60, 66, 70, 79, 95, 105, 118, 125, 138, 145, 151, 161, 171, 177, 181]",[15],"['2019-11-19', '2019-11-27', '2019-12-06', '2019-12-16', '2019-12-20', '2019-12-31', '2020-01-17', '2020-02-05', '2020-02-13', '2020-02-20', '2020-03-04', '2020-03-26', '2020-04-09', '2020-04-29', '2020-05-08', '2020-05-28', '2020-06-08', '2020-06-16', '2020-06-30', '2020-07-15', '2020-07-23', '2020-07-29']",['2020-07-31'],"[1.3272727272727272, 0.2727272727272727, 0.4090909090909091, 0.36363636363636365, 0.18181818181818182, 0.09090909090909091, 0.13636363636363635, 0.0]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",43,33,2020-08-12,191,23,0.028754260925303164,44.16400146484375,F
CSB,2020-05-11,2020-07-09,"[12, 19, 25, 36, 45, 51, 56]","[7, 12, 16]","['2020-05-28', '2020-06-08', '2020-06-16', '2020-07-01', '2020-07-15', '2020-07-23', '2020-07-30']","['2020-07-20', '2020-07-27', '2020-07-31']","[1.6714285714285713, 0.8571428571428571, 0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857, 0.0]","[1.7, 1.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",41,40,2020-08-12,65,24,0.02536683822724407,40.05799865722656,F
CSF,2020-06-23,2020-05-06,"[7, 15, 21, 25]","[6, 27, 36, 44, 51, 56, 60]","['2020-07-02', '2020-07-15', '2020-07-23', '2020-07-29']","['2020-05-14', '2020-06-15', '2020-06-26', '2020-07-09', '2020-07-20', '2020-07-27', '2020-07-31']","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]","[1.7142857142857144, 0.7142857142857143, 0.7142857142857143, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857, 0.0]",42,38,2020-08-12,35,68,0.015673168843919567,42.32500076293945,F
CSML,2019-10-07,2020-01-06,"[21, 36, 49, 54, 60, 70, 83, 89, 93, 118, 128, 141, 148, 160, 168, 174, 186, 194, 200]","[4, 18, 24, 37, 51, 62, 70, 84, 90, 100, 111, 120, 128, 140, 144]","['2019-11-05', '2019-11-26', '2019-12-16', '2019-12-23', '2020-01-02', '2020-01-16', '2020-02-05', '2020-02-13', '2020-02-20', '2020-03-26', '2020-04-09', '2020-04-29', '2020-05-08', '2020-05-27', '2020-06-08', '2020-06-16', '2020-07-02', '2020-07-15', '2020-07-23']","['2020-01-10', '2020-01-31', '2020-02-10', '2020-02-28', '2020-03-19', '2020-04-03', '2020-04-16', '2020-05-06', '2020-05-14', '2020-05-29', '2020-06-15', '2020-06-26', '2020-07-09', '2020-07-27', '2020-07-31']","[1.4157894736842107, 0.15789473684210525, 0.47368421052631576, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.15789473684210525, 0.05263157894736842]","[1.6466666666666665, 0.13333333333333333, 0.5333333333333333, 0.3333333333333333, 0.2, 0.26666666666666666, 0.26666666666666666, 0.0]",34,33,2020-08-12,214,152,0.011911378738711979,23.923999786376953,F
CTIB,2020-05-13,2019-08-27,"[21, 29, 36, 44, 49, 54]","[12, 21, 43, 60, 84, 97, 105, 109, 129, 136, 140, 152, 164, 171, 180, 190, 207, 211, 221, 230, 234]","['2020-06-12', '2020-06-24', '2020-07-06', '2020-07-16', '2020-07-23', '2020-07-30']","['2019-09-13', '2019-09-26', '2019-10-28', '2019-11-20', '2019-12-26', '2020-01-15', '2020-01-28', '2020-02-03', '2020-03-03', '2020-03-12', '2020-03-18', '2020-04-03', '2020-04-22', '2020-05-01', '2020-05-14', '2020-05-29', '2020-06-23', '2020-06-29', '2020-07-14', '2020-07-27', '2020-07-31']","[1.5666666666666667, 0.6666666666666666, 0.5, 0.0, 0.3333333333333333, 0.0, 0.16666666666666666, 0.0]","[1.3904761904761902, 0.09523809523809523, 0.47619047619047616, 0.2857142857142857, 0.19047619047619047, 0.09523809523809523, 0.19047619047619047, 0.0]",27,34,2020-08-12,63,242,0.016404790308443818,2.7300000190734863,F
