,ticker,peak_cycle_date,bot_cycle_date,peak_pattern,bot_pattern,peak_date,bot_date,peak_hit,bot_hit,all_peak_count,all_bot_count,last_date,peak_difference,bot_difference,ATR_2,current_price,signal
1226,QTT,2020-07-08,2020-05-26,"[13, 21]","[12, 24, 42, 46]","['2020-07-27', '2020-08-06']","['2020-06-11', '2020-06-29', '2020-07-24', '2020-07-30']","[2.05, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.5]","[2.175, 1.0, 0.75, 0.0, 0.25, 0.25, 0.5, 0.0]",32,33,2020-08-12,25,55,0.008127169113439062,2.9000000953674316,F
1227,QUIK,2020-05-07,2020-05-29,"[7, 16, 21, 27, 45, 55, 61]","[21, 31, 43, 48]","['2020-05-18', '2020-06-01', '2020-06-08', '2020-06-16', '2020-07-13', '2020-07-27', '2020-08-04']","['2020-06-29', '2020-07-14', '2020-07-30', '2020-08-06']","[1.5714285714285714, 0.8571428571428571, 0.42857142857142855, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.0, 0.14285714285714285]","[1.625, 1.0, 0.5, 0.0, 0.25, 0.25, 0.25, 0.0]",26,27,2020-08-12,67,52,0.008751341541716256,3.619999885559082,F
1234,RAVE,2020-06-24,2020-02-03,"[7, 15]","[9, 27, 36, 43, 55, 71, 77, 90]","['2020-07-06', '2020-07-16']","['2020-02-14', '2020-03-12', '2020-03-25', '2020-04-03', '2020-04-22', '2020-05-14', '2020-05-22', '2020-06-11']","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]","[1.3875, 0.875, 0.5, 0.25, 0.125, 0.0, 0.125, 0.125]",36,28,2020-08-12,34,133,0.002685223743093929,0.5899999737739563,F
1246,RCMT,2020-04-14,2020-05-14,"[18, 36, 45, 56, 75, 79]","[12, 21, 32, 42, 55]","['2020-05-08', '2020-06-04', '2020-06-17', '2020-07-02', '2020-07-30', '2020-08-05']","['2020-06-02', '2020-06-15', '2020-06-30', '2020-07-15', '2020-08-03']","[1.6833333333333333, 0.5, 0.6666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.0]","[2.18, 0.8, 0.6, 0.2, 0.4, 0.2, 0.2, 0.2]",33,34,2020-08-12,84,62,0.003557984298375942,1.6599999666213991,F
1247,RCON,2020-05-18,2020-07-08,"[14, 21, 25, 38, 45, 54]",[14],"['2020-06-08', '2020-06-17', '2020-06-23', '2020-07-13', '2020-07-22', '2020-08-04']",['2020-07-28'],"[1.7000000000000002, 1.0, 0.5, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",34,23,2020-08-12,60,25,0.005714082273728804,1.1399999856948853,F
1251,RDI,2020-04-29,2020-03-24,"[8, 14, 19, 27, 33, 48, 64, 70]","[9, 16, 21, 36, 42, 47, 55, 65, 77, 87]","['2020-05-11', '2020-05-19', '2020-05-27', '2020-06-08', '2020-06-16', '2020-07-08', '2020-07-30', '2020-08-07']","['2020-04-06', '2020-04-16', '2020-04-23', '2020-05-14', '2020-05-22', '2020-06-01', '2020-06-11', '2020-06-25', '2020-07-14', '2020-07-28']","[1.45, 0.875, 0.375, 0.125, 0.25, 0.375, 0.125, 0.0]","[1.54, 0.1, 0.5, 0.2, 0.3, 0.1, 0.1, 0.1]",42,36,2020-08-12,73,98,0.008189241777712646,3.660000085830689,F
1258,REDU,2020-04-30,2020-05-26,"[15, 30, 42, 49, 67]","[14, 22, 34, 42, 48]","['2020-05-21', '2020-06-12', '2020-06-30', '2020-07-10', '2020-08-05']","['2020-06-15', '2020-06-25', '2020-07-14', '2020-07-24', '2020-08-03']","[1.96, 0.8, 0.6, 0.4, 0.4, 0.0, 0.0, 0.0]","[1.84, 1.0, 0.4, 0.0, 0.4, 0.2, 0.2, 0.2]",34,38,2020-08-12,72,55,0.006177713153848065,3.440000057220459,F
1259,REED,2019-10-15,2020-06-15,"[14, 24, 35, 45, 49, 58, 65, 85, 94, 105, 111, 121, 144, 150, 160, 170, 187, 200]","[8, 21]","['2019-11-04', '2019-11-18', '2019-12-04', '2019-12-18', '2019-12-24', '2020-01-08', '2020-01-17', '2020-02-18', '2020-03-02', '2020-03-17', '2020-03-25', '2020-04-08', '2020-05-12', '2020-05-20', '2020-06-04', '2020-06-18', '2020-07-14', '2020-07-31']","['2020-06-25', '2020-07-15']","[1.4166666666666667, 0.2222222222222222, 0.3333333333333333, 0.5, 0.2222222222222222, 0.2222222222222222, 0.1111111111111111, 0.0]","[1.95, 1.0, 0.5, 0.0, 0.5, 0.5, 0.0, 0.0]",33,31,2020-08-12,208,41,0.0054653102347077855,1.0599999427795408,F
1260,REFR,2020-06-08,2020-07-08,"[13, 24, 30, 35, 42]","[7, 12]","['2020-06-25', '2020-07-13', '2020-07-21', '2020-07-28', '2020-08-06']","['2020-07-17', '2020-07-24']","[2.3600000000000003, 1.0, 0.6, 0.4, 0.4, 0.2, 0.2, 0.2]","[2.3, 1.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0]",34,29,2020-08-12,46,25,0.009976957110479207,2.9200000762939453,F
1266,RELV,2020-07-02,2020-04-14,[18],"[12, 18, 31, 35, 40, 50, 60]",['2020-07-29'],"['2020-04-30', '2020-05-08', '2020-05-28', '2020-06-03', '2020-06-10', '2020-06-24', '2020-07-09']","[1.4, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.7285714285714286, 1.0, 0.42857142857142855, 0.5714285714285714, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857, 0.0]",42,37,2020-08-12,28,84,0.010162195520499158,3.910000085830689,F
1267,REPH,2020-07-17,2020-06-22,[15],"[15, 24]",['2020-08-07'],"['2020-07-14', '2020-07-27']","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.5, 0.0, 0.5, 0.5, 0.0]",38,36,2020-08-12,18,36,0.010284865933119216,3.0299999713897705,F
1269,RESN,2020-07-06,2020-05-13,"[11, 21]","[9, 34, 42]","['2020-07-21', '2020-08-04']","['2020-05-27', '2020-07-01', '2020-07-14']","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[1.8333333333333333, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333]",33,32,2020-08-12,27,63,0.005234350015505915,2.4300000667572017,F
1271,RETO,2020-06-26,2019-08-15,"[9, 18, 24]","[16, 23, 27, 42, 63, 98, 110, 119, 128, 135, 144, 149, 161, 171, 203, 229, 240]","['2020-07-10', '2020-07-23', '2020-07-31']","['2019-09-09', '2019-09-18', '2019-09-24', '2019-10-15', '2019-11-13', '2020-01-06', '2020-01-23', '2020-02-05', '2020-02-19', '2020-02-28', '2020-03-12', '2020-03-19', '2020-04-06', '2020-04-21', '2020-06-05', '2020-07-14', '2020-07-29']","[1.8333333333333333, 1.0, 1.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0]","[1.5823529411764705, 0.35294117647058826, 0.4117647058823529, 0.17647058823529413, 0.35294117647058826, 0.23529411764705882, 0.11764705882352941, 0.0]",37,33,2020-08-12,32,250,0.006658892373680754,0.8500000238418579,F
1272,REXN,2020-07-02,2020-03-19,"[12, 20]","[9, 24, 38, 47, 55, 60, 70, 80, 90, 96]","['2020-07-21', '2020-07-31']","['2020-04-01', '2020-04-23', '2020-05-13', '2020-05-27', '2020-06-08', '2020-06-15', '2020-06-29', '2020-07-14', '2020-07-28', '2020-08-05']","[1.65, 1.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.0]","[1.61, 0.1, 0.5, 0.5, 0.1, 0.3, 0.3, 0.1]",41,33,2020-08-12,28,101,0.0055300021244687894,2.450000047683716,F
1278,RGLS,2020-07-07,2020-07-14,"[16, 21]",[14],"['2020-07-29', '2020-08-05']",['2020-08-03'],"[1.95, 1.0, 0.5, 0.0, 0.5, 0.5, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",38,27,2020-08-12,26,21,0.003473295793828832,0.6800000071525574,F
1281,RIBT,2020-01-14,2020-03-02,"[18, 35, 49, 60, 68, 77, 98, 102, 120, 132, 142]","[12, 35, 40, 49, 65, 78, 96]","['2020-02-10', '2020-03-05', '2020-03-25', '2020-04-09', '2020-04-22', '2020-05-05', '2020-06-04', '2020-06-10', '2020-07-07', '2020-07-23', '2020-08-06']","['2020-03-18', '2020-04-21', '2020-04-28', '2020-05-11', '2020-06-03', '2020-06-22', '2020-07-17']","[1.781818181818182, 0.09090909090909091, 0.45454545454545453, 0.2727272727272727, 0.36363636363636365, 0.09090909090909091, 0.2727272727272727, 0.0]","[1.9, 0.7142857142857143, 0.42857142857142855, 0.42857142857142855, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.0]",34,28,2020-08-12,146,114,0.002024145602653625,0.8199999928474426,T
1283,RIGL,2020-06-25,2020-07-10,"[12, 28]",[15],"['2020-07-14', '2020-08-05']",['2020-07-31'],"[2.3, 1.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",36,36,2020-08-12,33,23,0.012845544316111951,2.5,F
1285,RIOT,2020-07-28,2020-05-26,[7],"[14, 18, 24, 34, 38, 42, 46]",['2020-08-06'],"['2020-06-15', '2020-06-19', '2020-06-29', '2020-07-14', '2020-07-20', '2020-07-24', '2020-07-30']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.5428571428571427, 1.0, 0.42857142857142855, 0.0, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285]",41,30,2020-08-12,11,55,0.01541594401366993,3.5399999618530287,F
1291,RMCF,2020-01-08,2020-04-06,"[21, 31, 42, 46, 72, 84, 105, 131]","[27, 57, 65, 78, 84]","['2020-02-07', '2020-02-24', '2020-03-10', '2020-03-16', '2020-04-22', '2020-05-08', '2020-06-09', '2020-07-16']","['2020-05-14', '2020-06-26', '2020-07-09', '2020-07-28', '2020-08-05']","[2.25, 0.625, 0.625, 0.125, 0.5, 0.125, 0.25, 0.0]","[1.82, 0.6, 0.8, 0.2, 0.2, 0.0, 0.2, 0.0]",28,28,2020-08-12,150,89,0.0067021485482099685,3.0899999141693115,F
1294,RMTI,2020-07-20,2020-03-16,[12],"[34, 42, 56, 63, 72, 81, 96, 101]",['2020-08-05'],"['2020-05-04', '2020-05-14', '2020-06-04', '2020-06-15', '2020-06-26', '2020-07-10', '2020-07-31', '2020-08-07']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[2.075, 0.75, 0.625, 0.0, 0.375, 0.375, 0.25, 0.125]",38,29,2020-08-12,17,104,0.002320643019006811,1.6799999475479126,T
1296,RNET,2019-07-01,2020-03-16,"[4, 16, 21, 36, 42, 46, 53, 60, 70, 84, 93, 97, 111, 123, 129, 137, 150, 166, 171, 187, 198, 210, 216, 227, 237, 242, 252, 260, 268]","[5, 10, 26, 42, 55, 72, 80]","['2019-07-08', '2019-07-24', '2019-07-31', '2019-08-21', '2019-08-29', '2019-09-05', '2019-09-16', '2019-09-25', '2019-10-09', '2019-10-29', '2019-11-11', '2019-11-15', '2019-12-06', '2019-12-24', '2020-01-03', '2020-01-15', '2020-02-04', '2020-02-27', '2020-03-05', '2020-03-27', '2020-04-14', '2020-04-30', '2020-05-08', '2020-05-26', '2020-06-09', '2020-06-16', '2020-06-30', '2020-07-13', '2020-07-23']","['2020-03-23', '2020-03-30', '2020-04-22', '2020-05-14', '2020-06-03', '2020-06-26', '2020-07-09']","[1.4379310344827587, 0.2413793103448276, 0.5517241379310345, 0.1724137931034483, 0.20689655172413793, 0.06896551724137931, 0.1724137931034483, 0.0]","[1.571428571428571, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714, 0.14285714285714285, 0.2857142857142857, 0.14285714285714285, 0.2857142857142857]",42,37,2020-08-12,282,104,0.012361755242276642,3.5899999141693115,F
1298,RNWK,2020-03-27,2020-06-24,"[11, 28, 34, 42, 57, 69, 80, 91]","[13, 21]","['2020-04-14', '2020-05-07', '2020-05-15', '2020-05-28', '2020-06-18', '2020-07-07', '2020-07-22', '2020-08-06']","['2020-07-14', '2020-07-24']","[1.5625, 0.875, 0.375, 0.125, 0.375, 0.125, 0.0, 0.125]","[2.05, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.5]",31,34,2020-08-12,95,34,0.004400241036067219,1.4199999570846558,F
1303,ROSE,2020-05-12,2020-07-14,"[9, 18, 24, 49]",[12],"['2020-05-26', '2020-06-08', '2020-06-16', '2020-07-22']",['2020-07-30'],"[1.8749999999999998, 0.75, 0.75, 0.0, 0.25, 0.25, 0.25, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",32,37,2020-08-12,64,21,0.005050775305708101,0.09220000356435776,F
1304,ROSEU,2020-07-06,2020-06-12,[12],"[13, 21, 36]",['2020-07-22'],"['2020-07-01', '2020-07-14', '2020-08-04']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[2.1666666666666665, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333]",12,21,2020-08-12,27,42,0.01821997617509994,0.07010000199079514,F
1312,RRD,2020-06-08,2020-05-14,"[17, 28, 33, 42]","[12, 30, 41]","['2020-07-01', '2020-07-17', '2020-07-24', '2020-08-06']","['2020-06-02', '2020-06-26', '2020-07-14']","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[1.5666666666666667, 1.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0]",32,25,2020-08-12,46,62,0.0032604712352935434,1.3400000333786009,F
1315,RSSS,2020-03-20,2020-07-07,"[21, 26, 41, 49, 58, 78, 84]","[12, 18]","['2020-04-21', '2020-04-28', '2020-05-19', '2020-06-01', '2020-06-12', '2020-07-13', '2020-07-21']","['2020-07-23', '2020-07-31']","[1.6285714285714286, 0.5714285714285714, 0.42857142857142855, 0.0, 0.42857142857142855, 0.0, 0.14285714285714285, 0.0]","[1.9, 1.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0]",23,29,2020-08-12,100,26,0.00319509870979639,2.6500000953674316,F
1317,RTIX,2019-04-01,2020-05-22,"[9, 19, 23, 48, 62, 72, 85, 98, 105, 112, 138, 142, 147, 156, 166, 170, 180, 187, 199, 213, 224, 249, 261, 271, 281, 286, 299, 305, 315, 325]","[15, 24, 45, 49]","['2019-04-12', '2019-04-29', '2019-05-03', '2019-06-10', '2019-06-28', '2019-07-15', '2019-08-01', '2019-08-20', '2019-08-29', '2019-09-10', '2019-10-16', '2019-10-22', '2019-10-29', '2019-11-11', '2019-11-25', '2019-12-02', '2019-12-16', '2019-12-26', '2020-01-14', '2020-02-04', '2020-02-20', '2020-03-26', '2020-04-14', '2020-04-28', '2020-05-12', '2020-05-19', '2020-06-08', '2020-06-16', '2020-06-30', '2020-07-15']","['2020-06-15', '2020-06-26', '2020-07-28', '2020-08-03']","[1.2633333333333332, 0.23333333333333334, 0.4, 0.23333333333333334, 0.2, 0.13333333333333333, 0.13333333333333333, 0.0]","[2.2249999999999996, 0.75, 0.75, 0.5, 0.25, 0.25, 0.25, 0.0]",38,29,2020-08-12,345,56,0.006774251247053846,2.6800000667572017,F
1322,RUHN,2020-07-09,2020-05-01,"[10, 14, 18]","[9, 35, 42, 50, 54]","['2020-07-23', '2020-07-29', '2020-08-04']","['2020-05-14', '2020-06-22', '2020-07-01', '2020-07-14', '2020-07-20']","[1.5, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[2.0, 1.0, 0.6, 0.4, 0.4, 0.0, 0.0, 0.0]",32,30,2020-08-12,24,71,0.009718849019897006,3.5999999046325684,F
1330,RWLK,2019-12-04,2020-07-14,"[22, 28, 51, 72, 89, 96, 100, 108, 114, 122, 126, 140, 153, 158]","[5, 15]","['2020-01-07', '2020-01-15', '2020-02-19', '2020-03-19', '2020-04-14', '2020-04-23', '2020-04-29', '2020-05-11', '2020-05-19', '2020-06-01', '2020-06-05', '2020-06-25', '2020-07-15', '2020-07-22']","['2020-07-21', '2020-08-04']","[1.4357142857142857, 0.07142857142857142, 0.5, 0.14285714285714285, 0.21428571428571427, 0.14285714285714285, 0.21428571428571427, 0.07142857142857142]","[1.75, 1.0, 0.5, 1.0, 0.0, 0.0, 0.0, 0.5]",36,33,2020-08-12,173,21,0.005397578212003859,1.2599999904632568,F
1339,SALM,2019-12-20,2020-07-14,"[11, 21, 35, 48, 81, 115, 122, 147, 155]",[12],"['2020-01-08', '2020-01-23', '2020-02-12', '2020-03-03', '2020-04-20', '2020-06-08', '2020-06-17', '2020-07-23', '2020-08-04']",['2020-07-30'],"[1.5777777777777777, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.1111111111111111, 0.1111111111111111, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",27,24,2020-08-12,161,21,0.007368692451906712,1.4600000381469729,F
1344,SANW,2020-07-07,2020-06-18,[21],"[5, 35]",['2020-08-05'],"['2020-06-25', '2020-08-07']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.15, 1.0, 0.0, 1.0, 0.5, 0.0, 0.0, 0.5]",31,31,2020-08-12,26,38,0.007452498783610345,2.359999895095825,F
1350,SBBP,2020-07-21,2020-02-27,[12],"[15, 24, 54, 65, 74, 84, 95, 108]",['2020-08-06'],"['2020-03-19', '2020-04-01', '2020-05-14', '2020-06-01', '2020-06-12', '2020-06-26', '2020-07-14', '2020-07-31']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.8250000000000002, 0.75, 0.625, 0.375, 0.125, 0.125, 0.375, 0.0]",35,32,2020-08-12,16,116,0.007240953006810829,3.990000009536743,F
1358,SBPH,2020-05-19,2020-04-02,"[4, 9, 24, 35, 42, 48]","[12, 29, 39, 48, 54, 64, 70, 87]","['2020-05-26', '2020-06-02', '2020-06-23', '2020-07-09', '2020-07-20', '2020-07-28']","['2020-04-21', '2020-05-14', '2020-05-29', '2020-06-11', '2020-06-19', '2020-07-06', '2020-07-14', '2020-08-06']","[2.216666666666667, 1.0, 0.6666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]","[1.5625, 0.75, 0.625, 0.125, 0.125, 0.25, 0.25, 0.0]",44,36,2020-08-12,59,91,0.009566939807782658,1.4600000381469729,F
1361,SBT,2020-06-10,2020-05-26,"[16, 24]","[5, 23, 30, 48]","['2020-07-02', '2020-07-15']","['2020-06-02', '2020-06-26', '2020-07-08', '2020-08-03']","[1.6, 1.0, 0.5, 0.0, 0.0, 1.0, 0.5, 0.0]","[1.5999999999999999, 1.0, 0.5, 0.5, 0.0, 0.25, 0.25, 0.25]",32,33,2020-08-12,44,55,0.0062119247802631325,3.5,F
1365,SCKT,2020-05-12,2020-07-21,"[5, 14, 19, 25, 35, 48, 52]",[12],"['2020-05-19', '2020-06-02', '2020-06-09', '2020-06-17', '2020-07-01', '2020-07-21', '2020-07-27']",['2020-08-06'],"[1.4714285714285713, 0.8571428571428571, 0.14285714285714285, 0.42857142857142855, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",37,38,2020-08-12,64,16,0.014788835958206237,1.5800000429153442,F
1366,SCON,2020-07-06,2020-03-19,[15],"[72, 88]",['2020-07-27'],"['2020-07-01', '2020-07-24']","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.5, 0.5, 0.5, 0.0, 0.0, 1.0, 0.5, 0.0]",29,19,2020-08-12,27,101,0.0014157202595280625,0.4699999988079071,T
1377,SEAC,2019-08-07,2020-04-08,"[6, 22, 28, 36, 42, 50, 60, 65, 73, 77, 84, 102, 111, 120, 130, 135, 176, 184, 192, 210, 239, 247, 252]","[5, 12, 18, 25, 37, 49, 55, 66, 75, 84]","['2019-08-15', '2019-09-09', '2019-09-17', '2019-09-27', '2019-10-07', '2019-10-17', '2019-10-31', '2019-11-07', '2019-11-19', '2019-11-25', '2019-12-05', '2020-01-02', '2020-01-15', '2020-01-29', '2020-02-12', '2020-02-20', '2020-04-20', '2020-04-30', '2020-05-12', '2020-06-08', '2020-07-20', '2020-07-30', '2020-08-06']","['2020-04-16', '2020-04-27', '2020-05-05', '2020-05-14', '2020-06-02', '2020-06-18', '2020-06-26', '2020-07-14', '2020-07-27', '2020-08-07']","[1.6999999999999997, 0.13043478260869565, 0.5217391304347826, 0.30434782608695654, 0.2608695652173913, 0.17391304347826086, 0.2608695652173913, 0.0]","[1.5999999999999999, 0.1, 0.5, 0.4, 0.2, 0.0, 0.2, 0.2]",39,39,2020-08-12,256,87,0.004979552276971795,1.4900000095367432,F
1378,SECO,2020-07-15,2020-04-03,[12],"[15, 24, 40, 57, 77, 82]",['2020-07-31'],"['2020-04-27', '2020-05-08', '2020-06-02', '2020-06-25', '2020-07-24', '2020-07-31']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.6, 0.8333333333333334, 0.5, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.0]",38,38,2020-08-12,20,90,0.008525190446544286,2.6500000953674316,F
1381,SEEL,2020-07-21,2020-07-08,[7],[15],['2020-07-30'],['2020-07-29'],"[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",34,29,2020-08-12,16,25,0.003149692770144164,1.0599999427795408,F
1383,SELB,2020-01-09,2020-06-12,"[8, 21, 27, 33, 56, 65, 72, 84, 94, 104, 113, 133, 144]","[21, 34]","['2020-01-22', '2020-02-10', '2020-02-19', '2020-02-27', '2020-03-31', '2020-04-14', '2020-04-23', '2020-05-11', '2020-05-26', '2020-06-09', '2020-06-22', '2020-07-21', '2020-08-05']","['2020-07-14', '2020-07-31']","[1.5846153846153848, 0.07692307692307693, 0.46153846153846156, 0.07692307692307693, 0.3076923076923077, 0.38461538461538464, 0.23076923076923078, 0.0]","[2.05, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.5]",36,38,2020-08-12,149,42,0.005313557740996946,2.5850000381469727,F
1386,SESN,2020-03-26,2020-05-14,"[12, 30, 42, 84, 88]","[12, 21, 39]","['2020-04-14', '2020-05-08', '2020-05-27', '2020-07-27', '2020-07-31']","['2020-06-02', '2020-06-15', '2020-07-10']","[2.48, 0.6, 0.8, 0.2, 0.4, 0.2, 0.4, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]",30,33,2020-08-12,96,62,0.0026546195674706,1.0199999809265137,F
1389,SFET,2020-05-27,2020-05-14,"[15, 21, 25, 31]","[21, 28, 41, 45]","['2020-06-17', '2020-06-25', '2020-07-01', '2020-07-10']","['2020-06-15', '2020-06-24', '2020-07-14', '2020-07-20']","[1.65, 1.0, 0.5, 0.5, 0.25, 0.0, 0.0, 0.0]","[1.975, 1.0, 0.5, 0.25, 0.5, 0.0, 0.0, 0.0]",38,38,2020-08-12,54,62,0.004234292005460942,1.4500000476837158,F
1396,SGBX,2020-02-12,2020-07-14,"[14, 24, 42, 57, 70, 81, 87, 95, 108, 112, 120]",[12],"['2020-03-04', '2020-03-18', '2020-04-14', '2020-05-05', '2020-05-22', '2020-06-09', '2020-06-17', '2020-06-29', '2020-07-17', '2020-07-23', '2020-08-04']",['2020-07-30'],"[2.036363636363636, 0.0, 0.6363636363636364, 0.2727272727272727, 0.36363636363636365, 0.2727272727272727, 0.2727272727272727, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",37,35,2020-08-12,126,21,0.006341972040349332,2.720000028610229,F
1400,SGLB,2020-07-20,2020-06-12,[12],"[11, 21]",['2020-08-05'],"['2020-06-29', '2020-07-14']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]",42,31,2020-08-12,17,42,0.005024437863376803,2.5899999141693115,F
1401,SGMA,2020-03-17,2020-07-14,"[7, 15, 30, 36, 47, 55, 63, 72, 76, 87, 96]",[15],"['2020-03-26', '2020-04-07', '2020-04-29', '2020-05-07', '2020-05-22', '2020-06-04', '2020-06-16', '2020-06-29', '2020-07-06', '2020-07-21', '2020-08-03']",['2020-08-04'],"[1.709090909090909, 0.09090909090909091, 0.6363636363636364, 0.2727272727272727, 0.18181818181818182, 0.18181818181818182, 0.2727272727272727, 0.09090909090909091]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",35,38,2020-08-12,103,21,0.009394056921927877,2.9100000858306885,F
1404,SGOC,2020-04-27,2019-10-10,"[7, 31, 35, 44, 48, 56, 66]","[5, 55, 70, 75, 108, 126, 165, 184]","['2020-05-06', '2020-06-10', '2020-06-16', '2020-06-29', '2020-07-06', '2020-07-16', '2020-07-30']","['2019-10-17', '2019-12-30', '2020-01-22', '2020-01-29', '2020-03-17', '2020-04-13', '2020-06-08', '2020-07-06']","[1.6428571428571426, 0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 0.42857142857142855, 0.2857142857142857, 0.14285714285714285, 0.0]","[1.875, 0.25, 0.5, 0.625, 0.25, 0.125, 0.125, 0.25]",37,23,2020-08-12,75,211,0.0035418050571214264,1.0499999523162842,F
1405,SGRP,2020-01-27,2020-02-14,"[12, 43, 52, 84, 92, 105, 112, 128]","[9, 25, 30, 42, 46, 55, 63, 84, 101, 120]","['2020-02-12', '2020-03-27', '2020-04-09', '2020-05-27', '2020-06-08', '2020-06-25', '2020-07-07', '2020-07-29']","['2020-02-28', '2020-03-23', '2020-03-30', '2020-04-16', '2020-04-22', '2020-05-05', '2020-05-15', '2020-06-16', '2020-07-10', '2020-08-06']","[1.6874999999999998, 0.375, 0.375, 0.125, 0.375, 0.25, 0.25, 0.0]","[1.9000000000000001, 0.1, 0.6, 0.4, 0.3, 0.1, 0.2, 0.1]",30,24,2020-08-12,138,124,0.0048317610942732615,0.9399999976158142,F
1409,SHIP,2020-03-30,2020-02-27,"[7, 15, 21, 28, 60, 78, 87]","[7, 30, 36, 86, 95, 105]","['2020-04-08', '2020-04-21', '2020-04-29', '2020-05-08', '2020-06-24', '2020-07-21', '2020-08-03']","['2020-03-09', '2020-04-09', '2020-04-20', '2020-06-30', '2020-07-14', '2020-07-28']","[2.1999999999999997, 0.7142857142857143, 0.7142857142857143, 0.2857142857142857, 0.42857142857142855, 0.0, 0.14285714285714285, 0.0]","[1.95, 0.8333333333333334, 0.5, 0.5, 0.3333333333333333, 0.0, 0.16666666666666666, 0.0]",27,16,2020-08-12,94,116,0.01311854531129914,1.3400000333786009,F
1410,SHLO,2020-07-06,2020-06-29,[5],[24],['2020-07-13'],['2020-08-03'],"[1.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[2.7, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]",38,34,2020-08-12,27,31,0.006458482776636773,1.309999942779541,F
